subject_name	subject_number	subject_sex	subject_age	session	block	trial	RSI_time	frame_rate	frame_time	frame_sd	time	date	trial_type	RT	error	stimulus	response	quit_log	
john-doe	01	male	18	1	7	14	0,25789179200000945	None	8,514136201682492	2,9248650807866223	15:02:57.694979	10/01/2023	Random	0,6154487080002582	0	2	2	
john-doe	01	male	18	1	7	15	0,2578757500014035	None	8,514136201682492	2,9248650807866223	15:02:58.616678	10/01/2023	Random	0,6565295410000545	0	1	1	
john-doe	01	male	18	1	7	16	0,25732016599977214	None	8,514136201682492	2,9248650807866223	15:02:59.471756	10/01/2023	Random	0,5853547499991691	1	3	2	
john-doe	01	male	18	1	7	16	0,25732016599977214	None	8,514136201682492	2,9248650807866223	15:02:59.899205	10/01/2023	Random	1,0127847080002539	0	3	3	
john-doe	01	male	18	1	7	17	0,25763295800061314	None	8,514136201682492	2,9248650807866223	15:03:00.664742	10/01/2023	Random	0,5006923750006536	0	3	3	
john-doe	01	male	18	1	7	18	0,2573227920001955	None	8,514136201682492	2,9248650807866223	15:03:01.317634	10/01/2023	Random	0,3875931250004214	0	3	3	
john-doe	01	male	18	1	7	19	0,2575933749994874	None	8,514136201682492	2,9248650807866223	15:03:01.922900	10/01/2023	Random	0,3341344159998698	0	3	3	
john-doe	01	male	18	1	7	20	0,25751750000017637	None	8,514136201682492	2,9248650807866223	15:03:02.891882	10/01/2023	No transition	0,7040340840012504	0	2	2	userquit
john-doe	01	male	18	1	7	21	0,0	None	7,99751189916002	2,9605413407583927	15:06:10.745816	10/01/2023	Random	0,9766870420007763	0	2	2	
john-doe	01	male	18	1	7	22	0,2583342919988354	None	7,99751189916002	2,9605413407583927	15:06:11.645412	10/01/2023	Random	0,632982125000126	0	4	4	
john-doe	01	male	18	1	7	23	0,2578690419995837	None	7,99751189916002	2,9605413407583927	15:06:12.343827	10/01/2023	Random	0,4331052500001533	0	4	4	
john-doe	01	male	18	1	7	24	0,2576684159994329	None	7,99751189916002	2,9605413407583927	15:06:13.040810	10/01/2023	Random	0,43124429199997394	0	3	3	
john-doe	01	male	18	1	7	25	0,2577148340005806	None	7,99751189916002	2,9605413407583927	15:06:13.738672	10/01/2023	Random	0,43259820899947954	0	3	3	
john-doe	01	male	18	1	7	26	0,25762358300016786	None	7,99751189916002	2,9605413407583927	15:06:14.413381	10/01/2023	Random	0,40715745799934666	0	3	3	
john-doe	01	male	18	1	7	27	0,25802583299991966	None	7,99751189916002	2,9605413407583927	15:06:15.065369	10/01/2023	Random	0,38684258299872454	0	3	3	
john-doe	01	male	18	1	7	28	0,25753141600034724	None	7,99751189916002	2,9605413407583927	15:06:15.739843	10/01/2023	Random	0,4096844589985267	1	1	2	
john-doe	01	male	18	1	7	28	0,25753141600034724	None	7,99751189916002	2,9605413407583927	15:06:16.010767	10/01/2023	Random	0,6806492089999665	0	1	1	
john-doe	01	male	18	1	7	29	0,2573855419996107	None	7,99751189916002	2,9605413407583927	15:06:16.753447	10/01/2023	Random	0,47771520800051803	0	2	2	
john-doe	01	male	18	1	7	30	0,25771262499984005	None	7,99751189916002	2,9605413407583927	15:06:17.383366	10/01/2023	Random	0,3647459159983555	0	2	2	
john-doe	01	male	18	1	7	31	0,2579624169993622	None	7,99751189916002	2,9605413407583927	15:06:18.125891	10/01/2023	Random	0,4773668750003708	1	1	3	
john-doe	01	male	18	1	7	31	0,2579624169993622	None	7,99751189916002	2,9605413407583927	15:06:18.441094	10/01/2023	Random	0,7926680840009794	1	1	4	
john-doe	01	male	18	1	7	31	0,2579624169993622	None	7,99751189916002	2,9605413407583927	15:06:18.845712	10/01/2023	Random	1,1971766250007931	0	1	1	
john-doe	01	male	18	1	7	32	0,25777791700056696	None	7,99751189916002	2,9605413407583927	15:06:19.543415	10/01/2023	Random	0,4327130000001489	0	1	1	
john-doe	01	male	18	1	7	33	0,2575427920000948	None	7,99751189916002	2,9605413407583927	15:06:20.195599	10/01/2023	Random	0,38734458399994764	0	1	1	
john-doe	01	male	18	1	7	34	0,25713345799886156	None	7,99751189916002	2,9605413407583927	15:06:21.028494	10/01/2023	Random	0,5683366659995954	1	3	2	
john-doe	01	male	18	1	7	34	0,25713345799886156	None	7,99751189916002	2,9605413407583927	15:06:21.454906	10/01/2023	Random	0,9949255829997128	0	3	3	
john-doe	01	male	18	1	7	35	0,25733458300055645	None	7,99751189916002	2,9605413407583927	15:06:22.333156	10/01/2023	Random	0,6139590830007364	0	4	4	
john-doe	01	male	18	1	7	36	0,2577528750007332	None	7,99751189916002	2,9605413407583927	15:06:23.029816	10/01/2023	Random	0,43165995799972734	0	4	4	
john-doe	01	male	18	1	7	37	0,2576000830013072	None	7,99751189916002	2,9605413407583927	15:06:23.728463	10/01/2023	Random	0,4333674579993385	0	4	4	
john-doe	01	male	18	1	7	38	0,25755362499876355	None	7,99751189916002	2,9605413407583927	15:06:24.470252	10/01/2023	Random	0,476487541998722	1	2	3	
john-doe	01	male	18	1	7	38	0,25755362499876355	None	7,99751189916002	2,9605413407583927	15:06:24.920792	10/01/2023	Random	0,9270695839986729	0	2	2	
john-doe	01	male	18	1	7	39	0,2575657500001398	None	7,99751189916002	2,9605413407583927	15:06:25.640962	10/01/2023	Random	0,4552034589996765	0	2	2	
john-doe	01	male	18	1	7	40	0,2586257499988278	None	7,99751189916002	2,9605413407583927	15:06:26.248614	10/01/2023	No transition	0,34070199999951	1	3	2	
john-doe	01	male	18	1	7	40	0,2586257499988278	None	7,99751189916002	2,9605413407583927	15:06:26.562603	10/01/2023	No transition	0,6547996669996792	0	3	3	userquit
john-doe	01	male	18	1	8	1	0,0	None	8,182638310933092	3,5359939838525527	15:11:49.035878	10/01/2023	Random	0,7746952500001498	0	3	3	
john-doe	01	male	18	1	8	2	0,25773716700132354	None	8,182638310933092	3,5359939838525527	15:11:49.935542	10/01/2023	Random	0,6342218330009928	1	4	2	
john-doe	01	male	18	1	8	2	0,25773716700132354	None	8,182638310933092	3,5359939838525527	15:11:50.292630	10/01/2023	Random	0,9913935410004342	0	4	4	
john-doe	01	male	18	1	8	3	0,25814029200046207	None	8,182638310933092	3,5359939838525527	15:11:51.217738	10/01/2023	Random	0,6535192499995901	1	2	3	
john-doe	01	male	18	1	8	3	0,25814029200046207	None	8,182638310933092	3,5359939838525527	15:11:51.668243	10/01/2023	Random	1,1040815840005962	0	2	2	
john-doe	01	male	18	1	8	4	0,2577169589985715	None	8,182638310933092	3,5359939838525527	15:11:52.589092	10/01/2023	Random	0,655322292001074	0	3	3	
john-doe	01	male	18	1	8	5	0,25750670800152875	None	8,182638310933092	3,5359939838525527	15:11:56.887680	10/01/2023	Random	4,033304624999801	0	3	3	
john-doe	01	male	18	1	8	6	0,2577298750002228	None	8,182638310933092	3,5359939838525527	15:11:57.720552	10/01/2023	Random	0,5654061250006635	0	1	1	
john-doe	01	male	18	1	8	7	0,25754179200157523	None	8,182638310933092	3,5359939838525527	15:11:58.800007	10/01/2023	Random	0,8142174999993586	1	2	3	
john-doe	01	male	18	1	8	7	0,25754179200157523	None	8,182638310933092	3,5359939838525527	15:11:59.385474	10/01/2023	Random	1,3998180409998895	0	2	2	
john-doe	01	male	18	1	8	8	0,2568129159990349	None	8,182638310933092	3,5359939838525527	15:12:00.577475	10/01/2023	Random	0,9274935829998867	0	4	4	
john-doe	01	male	18	1	8	9	0,2576115409992781	None	8,182638310933092	3,5359939838525527	15:12:04.987858	10/01/2023	Random	4,144787916000496	0	4	4	
john-doe	01	male	18	1	8	10	0,25784708299943304	None	8,182638310933092	3,5359939838525527	15:12:05.865456	10/01/2023	Random	0,611055542000031	0	1	1	
john-doe	01	male	18	1	8	11	0,25805870899966976	None	8,182638310933092	3,5359939838525527	15:12:10.609807	10/01/2023	Random	4,477875917000347	0	2	2	
john-doe	01	male	18	1	8	12	0,25771987500047544	None	8,182638310933092	3,5359939838525527	15:12:11.603128	10/01/2023	Random	0,7266873749995284	0	3	3	
john-doe	01	male	18	1	8	13	0,25772658300047624	None	8,182638310933092	3,5359939838525527	15:12:12.524814	10/01/2023	Random	0,6506447920000937	0	2	2	
john-doe	01	male	18	1	8	14	0,25790820800102665	None	8,182638310933092	3,5359939838525527	15:12:13.244745	10/01/2023	Random	0,45406904199990095	0	2	2	
john-doe	01	male	18	1	8	15	0,2590659580000647	None	8,182638310933092	3,5359939838525527	15:12:14.032906	10/01/2023	Random	0,5218614160003199	1	3	4	
john-doe	01	male	18	1	8	15	0,2590659580000647	None	8,182638310933092	3,5359939838525527	15:12:14.078230	10/01/2023	Random	0,5673897079996095	0	3	3	
john-doe	01	male	18	1	8	16	0,25758549999954994	None	8,182638310933092	3,5359939838525527	15:12:14.753249	10/01/2023	Random	0,4108257080006297	0	3	3	
john-doe	01	male	18	1	8	17	0,2573977089996333	None	8,182638310933092	3,5359939838525527	15:12:15.383397	10/01/2023	Random	0,36117354099951626	0	3	3	
john-doe	01	male	18	1	8	18	0,25743024999974295	None	8,182638310933092	3,5359939838525527	15:12:16.058357	10/01/2023	Random	0,41052283399949374	0	3	3	
john-doe	01	male	18	1	8	19	0,2576696249998349	None	8,182638310933092	3,5359939838525527	15:12:16.755426	10/01/2023	Random	0,431499915999666	0	3	3	
john-doe	01	male	18	1	8	20	0,25846870799978205	None	8,182638310933092	3,5359939838525527	15:12:17.520629	10/01/2023	No transition	0,4940128750004078	0	2	2	userquit
john-doe	01	male	18	1	8	21	0,0	121,57500418072722	8,298240546223917	2,0451232842351823	15:14:05.903091	10/01/2023	Random	0,860154624999268	1	4	2	
john-doe	01	male	18	1	8	21	0,0	121,57500418072722	8,298240546223917	2,0451232842351823	15:14:06.307034	10/01/2023	Random	1,2641780419999122	1	4	3	
john-doe	01	male	18	1	8	21	0,0	121,57500418072722	8,298240546223917	2,0451232842351823	15:14:06.733931	10/01/2023	Random	1,6912137499984965	1	4	2	
john-doe	01	male	18	1	8	21	0,0	121,57500418072722	8,298240546223917	2,0451232842351823	15:14:07.184356	10/01/2023	Random	2,141620417000013	0	4	4	
john-doe	01	male	18	1	8	22	0,24926595800025098	121,57500418072722	8,298240546223917	2,0451232842351823	15:14:08.106802	10/01/2023	Random	0,666129124998406	0	2	2	
john-doe	01	male	18	1	8	23	0,24955579100060277	121,57500418072722	8,298240546223917	2,0451232842351823	15:14:09.029345	10/01/2023	Random	0,6646379160010838	0	4	4	
john-doe	01	male	18	1	8	24	0,24898929200026032	121,57500418072722	8,298240546223917	2,0451232842351823	15:14:09.885301	10/01/2023	Random	0,5999785420008266	1	2	4	
john-doe	01	male	18	1	8	24	0,24898929200026032	121,57500418072722	8,298240546223917	2,0451232842351823	15:14:10.267591	10/01/2023	Random	0,982128208001086	1	2	3	
john-doe	01	male	18	1	8	24	0,24898929200026032	121,57500418072722	8,298240546223917	2,0451232842351823	15:14:10.784084	10/01/2023	Random	1,4988186669997958	0	2	2	
john-doe	01	male	18	1	8	25	0,2491310830009752	121,57500418072722	8,298240546223917	2,0451232842351823	15:14:11.527424	10/01/2023	Random	0,48693125000136206	0	2	2	
john-doe	01	male	18	1	8	26	0,24918958399939584	121,57500418072722	8,298240546223917	2,0451232842351823	15:14:12.157464	10/01/2023	Random	0,3739480000003823	0	2	2	
john-doe	01	male	18	1	8	27	0,24936708400127827	121,57500418072722	8,298240546223917	2,0451232842351823	15:14:12.990093	10/01/2023	Random	0,5762665410002228	1	3	2	
john-doe	01	male	18	1	8	27	0,24936708400127827	121,57500418072722	8,298240546223917	2,0451232842351823	15:14:13.552125	10/01/2023	Random	1,1384264159987652	0	3	3	
john-doe	01	male	18	1	8	28	0,24970329200004926	121,57500418072722	8,298240546223917	2,0451232842351823	15:14:14.184112	10/01/2023	Random	0,3753379589998076	0	3	3	
john-doe	01	male	18	1	8	29	0,2492781670007389	121,57500418072722	8,298240546223917	2,0451232842351823	15:14:15.127927	10/01/2023	Random	0,6875823339996714	0	1	1	
john-doe	01	male	18	1	8	30	0,24902904100054002	121,57500418072722	8,298240546223917	2,0451232842351823	15:14:15.982507	10/01/2023	Random	0,5980412080007227	0	3	3	
john-doe	01	male	18	1	8	31	0,24903729099969496	121,57500418072722	8,298240546223917	2,0451232842351823	15:14:16.839201	10/01/2023	Random	0,6006710420006129	0	4	4	
john-doe	01	male	18	1	8	32	0,24920099999872036	121,57500418072722	8,298240546223917	2,0451232842351823	15:14:17.601923	10/01/2023	Random	0,5066098749994126	0	4	4	
john-doe	01	male	18	1	8	33	0,2492481659992336	121,57500418072722	8,298240546223917	2,0451232842351823	15:14:18.481618	10/01/2023	Random	0,6234731250006007	0	3	3	
john-doe	01	male	18	1	8	34	0,24935499999992317	121,57500418072722	8,298240546223917	2,0451232842351823	15:14:19.176958	10/01/2023	Random	0,4377000419990509	0	3	3	
john-doe	01	male	18	1	8	35	0,24893633300052898	121,57500418072722	8,298240546223917	2,0451232842351823	15:14:20.664126	10/01/2023	Random	1,2307457080005406	0	2	2	
john-doe	01	male	18	1	8	36	0,2498477080007433	121,57500418072722	8,298240546223917	2,0451232842351823	15:14:21.427296	10/01/2023	Random	0,5028121659997851	0	3	3	
john-doe	01	male	18	1	8	37	0,2491369580002356	121,57500418072722	8,298240546223917	2,0451232842351823	15:14:22.260346	10/01/2023	Random	0,5766886669989617	1	2	3	
john-doe	01	male	18	1	8	37	0,2491369580002356	121,57500418072722	8,298240546223917	2,0451232842351823	15:14:22.574240	10/01/2023	Random	0,8907005829987611	1	2	4	
john-doe	01	male	18	1	8	37	0,2491369580002356	121,57500418072722	8,298240546223917	2,0451232842351823	15:14:22.957342	10/01/2023	Random	1,2737931669998943	1	2	3	
john-doe	01	male	18	1	8	37	0,2491369580002356	121,57500418072722	8,298240546223917	2,0451232842351823	15:14:23.338929	10/01/2023	Random	1,655449416999545	0	2	2	
john-doe	01	male	18	1	8	38	0,24914479099970777	121,57500418072722	8,298240546223917	2,0451232842351823	15:14:24.329984	10/01/2023	Random	0,7341052079991641	1	3	2	
john-doe	01	male	18	1	8	38	0,24914479099970777	121,57500418072722	8,298240546223917	2,0451232842351823	15:14:24.712038	10/01/2023	Random	1,1162420000000566	1	3	4	
john-doe	01	male	18	1	8	38	0,24914479099970777	121,57500418072722	8,298240546223917	2,0451232842351823	15:14:24.768563	10/01/2023	Random	1,1727565420005703	0	3	3	
john-doe	01	male	18	1	8	39	0,24923491600020498	121,57500418072722	8,298240546223917	2,0451232842351823	15:14:26.805109	10/01/2023	Random	1,7808267090003937	0	1	1	
john-doe	01	male	18	1	8	40	0,2491492079989257	121,57500418072722	8,298240546223917	2,0451232842351823	15:14:27.434911	10/01/2023	No transition	0,3723733330007235	0	1	1	userquit
john-doe	01	male	18	1	9	1	0,0	117,6024971613466	8,281990546225536	2,0667403869763294	15:20:47.349854	10/01/2023	Random	0,5793858750002983	0	1	1	
john-doe	01	male	18	1	9	2	0,2486904159995902	117,6024971613466	8,281990546225536	2,0667403869763294	15:20:48.162067	10/01/2023	Random	0,5561763749992679	1	3	2	
john-doe	01	male	18	1	9	2	0,2486904159995902	117,6024971613466	8,281990546225536	2,0667403869763294	15:20:48.497310	10/01/2023	Random	0,891433708000477	0	3	3	
john-doe	01	male	18	1	9	3	0,24919525000041176	117,6024971613466	8,281990546225536	2,0667403869763294	15:20:49.329679	10/01/2023	Random	0,5761609170003794	0	4	4	
john-doe	01	male	18	1	9	4	0,24870979200022703	117,6024971613466	8,281990546225536	2,0667403869763294	15:20:50.139763	10/01/2023	Random	0,5543331659991964	1	4	3	
john-doe	01	male	18	1	9	4	0,24870979200022703	117,6024971613466	8,281990546225536	2,0667403869763294	15:20:50.152349	10/01/2023	Random	0,566944207999768	0	4	4	
john-doe	01	male	18	1	9	5	0,2491143329989427	117,6024971613466	8,281990546225536	2,0667403869763294	15:20:50.951412	10/01/2023	Random	0,5390688329989644	1	3	2	
john-doe	01	male	18	1	9	5	0,2491143329989427	117,6024971613466	8,281990546225536	2,0667403869763294	15:20:51.355204	10/01/2023	Random	0,9428727909998997	0	3	3	userquit
john-doe	01	male	18	1	9	6	0,0	None	9,19714565545383	4,471955228982155	15:21:45.963374	10/01/2023	Random	0,526664000000892	0	1	1	
john-doe	01	male	18	1	9	7	0,2575614580000547	None	9,19714565545383	4,471955228982155	15:21:46.570032	10/01/2023	Random	0,34152287500000966	0	1	1	
john-doe	01	male	18	1	9	8	0,25740016700001433	None	9,19714565545383	4,471955228982155	15:21:47.380540	10/01/2023	Random	0,5461570410006971	1	2	3	
john-doe	01	male	18	1	9	8	0,25740016700001433	None	9,19714565545383	4,471955228982155	15:21:47.717169	10/01/2023	Random	0,8828849159999663	0	2	2	
john-doe	01	male	18	1	9	9	0,2575546669995674	None	9,19714565545383	4,471955228982155	15:21:48.437693	10/01/2023	Random	0,4553333330004534	1	1	3	
john-doe	01	male	18	1	9	9	0,2575546669995674	None	9,19714565545383	4,471955228982155	15:21:48.842446	10/01/2023	Random	0,8601639579992479	0	1	1	
john-doe	01	male	18	1	9	10	0,25819583300108206	None	9,19714565545383	4,471955228982155	15:21:49.765171	10/01/2023	Random	0,657029459000114	0	2	2	userquituserquit
